Lat,Lon,Base,Hour,Day,Month,Year,Minute,cluster
40.8981,-73.7709,B02682,21,4,6,2014,51,9
41.0598,-73.8327,B02682,6,5,6,2014,42,9
41.0362,-73.7803,B02682,9,5,6,2014,41,9
41.0252,-73.7557,B02682,12,5,6,2014,33,9
41.1034,-73.8295,B02682,15,5,6,2014,18,9
41.0155,-73.7275,B02682,15,5,6,2014,23,9
40.935,-73.7848,B02682,15,5,6,2014,42,9
41.02,-73.7772,B02682,17,5,6,2014,34,9
40.9404,-73.8345,B02682,19,5,6,2014,55,9
41.3074,-73.6682,B02682,23,5,6,2014,37,9
41.0235,-73.7131,B02682,13,6,6,2014,40,9
41.0141,-73.9235,B02682,15,6,6,2014,2,9
40.9936,-73.7613,B02682,16,6,6,2014,27,9
41.0006,-73.6647,B02682,17,6,6,2014,16,9
40.934,-73.7568,B02682,19,6,6,2014,55,9
41.0769,-73.8644,B02682,1,7,6,2014,49,9
41.013,-73.8719,B02682,5,7,6,2014,40,9
41.0114,-73.8717,B02682,10,7,6,2014,48,9
41.0267,-73.7475,B02682,11,7,6,2014,50,9
40.998,-73.6991,B02682,14,7,6,2014,21,9
40.9407,-73.8134,B02682,14,7,6,2014,26,9
41.0008,-73.699,B02682,15,7,6,2014,7,9
40.9666,-73.7006,B02682,15,7,6,2014,23,9
40.9918,-73.8488,B02682,15,7,6,2014,26,9
41.0309,-73.6862,B02682,16,7,6,2014,2,9
40.9625,-73.6882,B02682,17,7,6,2014,51,9
41.0509,-73.9196,B02682,18,7,6,2014,28,9
41.0397,-73.9161,B02682,18,7,6,2014,39,9
41.1901,-73.8825,B02682,6,8,6,2014,33,9
41.033,-73.7657,B02682,10,8,6,2014,29,9
40.9919,-73.6843,B02682,11,8,6,2014,20,9
40.9797,-73.7747,B02682,12,8,6,2014,2,9
40.9441,-73.8434,B02682,13,8,6,2014,38,9
40.9349,-73.7633,B02682,14,8,6,2014,23,9
41.0778,-73.9186,B02682,14,8,6,2014,54,9
40.9987,-73.6996,B02682,16,8,6,2014,50,9
40.9556,-73.6895,B02682,18,8,6,2014,11,9
40.9556,-73.6895,B02682,18,8,6,2014,11,9
40.9626,-73.8309,B02682,18,8,6,2014,21,9
40.8872,-73.7802,B02682,19,8,6,2014,12,9
40.9185,-73.7511,B02682,19,8,6,2014,24,9
40.9762,-73.6782,B02682,5,9,6,2014,34,9
41.0015,-73.7215,B02682,6,9,6,2014,29,9
41.0687,-73.7038,B02682,6,9,6,2014,29,9
41.0687,-73.7038,B02682,6,9,6,2014,29,9
41.0098,-73.6877,B02682,13,9,6,2014,52,9
41.0265,-73.7156,B02682,15,9,6,2014,20,9
41.0066,-73.6907,B02682,16,9,6,2014,49,9
40.9863,-73.8089,B02682,19,9,6,2014,49,9
41.0612,-73.837,B02682,7,10,6,2014,13,9
40.9958,-73.6744,B02682,11,10,6,2014,39,9
41.0305,-73.7731,B02682,13,10,6,2014,52,9
41.025,-73.7699,B02682,13,10,6,2014,57,9
41.025,-73.7699,B02682,13,10,6,2014,57,9
40.9602,-73.8496,B02682,15,10,6,2014,6,9
40.8947,-73.7718,B02682,15,10,6,2014,21,9
41.0689,-73.704,B02682,16,10,6,2014,7,9
41.0679,-73.7022,B02682,16,10,6,2014,22,9
41.0679,-73.7022,B02682,16,10,6,2014,22,9
41.0755,-73.8139,B02682,17,10,6,2014,2,9
40.9309,-73.7542,B02682,17,10,6,2014,24,9
40.9561,-73.8651,B02682,18,10,6,2014,2,9
41.0329,-73.7747,B02682,23,10,6,2014,3,9
41.0049,-73.7093,B02682,6,11,6,2014,31,9
40.934,-73.7614,B02682,7,11,6,2014,19,9
40.9645,-73.8022,B02682,7,11,6,2014,22,9
41.0766,-73.8628,B02682,9,11,6,2014,27,9
40.9845,-73.683,B02682,9,11,6,2014,30,9
40.9109,-73.81,B02682,9,11,6,2014,50,9
40.9801,-73.8297,B02682,11,11,6,2014,20,9
41.0294,-73.7598,B02682,12,11,6,2014,46,9
41.0686,-73.7038,B02682,16,11,6,2014,19,9
41.0207,-73.7068,B02682,16,11,6,2014,49,9
40.9989,-73.6979,B02682,17,11,6,2014,0,9
40.9989,-73.6979,B02682,17,11,6,2014,0,9
40.998,-73.6991,B02682,17,11,6,2014,49,9
40.9154,-73.8081,B02682,19,11,6,2014,39,9
40.9154,-73.8081,B02682,19,11,6,2014,39,9
40.909,-73.8253,B02682,20,11,6,2014,6,9
40.909,-73.8253,B02682,20,11,6,2014,6,9
41.0326,-73.7678,B02682,20,11,6,2014,26,9
41.0326,-73.7678,B02682,20,11,6,2014,26,9
41.0019,-73.6604,B02682,21,11,6,2014,29,9
40.8294,-73.689,B02682,4,12,6,2014,8,9
41.0446,-73.8049,B02682,9,12,6,2014,22,9
40.9185,-73.7795,B02682,10,12,6,2014,14,9
41.0297,-73.7606,B02682,10,12,6,2014,43,9
41.0695,-73.7045,B02682,14,12,6,2014,51,9
41.0686,-73.7038,B02682,15,12,6,2014,20,9
40.999,-73.6976,B02682,16,12,6,2014,13,9
40.999,-73.6976,B02682,16,12,6,2014,13,9
41.0319,-73.7733,B02682,16,12,6,2014,26,9
41.07,-73.605,B02682,19,12,6,2014,30,9
40.9494,-73.7096,B02682,20,12,6,2014,31,9
41.0608,-73.8625,B02682,21,12,6,2014,7,9
40.943,-73.7947,B02682,22,12,6,2014,32,9
40.9589,-73.7025,B02682,23,12,6,2014,53,9
40.9733,-73.7695,B02682,10,13,6,2014,24,9
41.0867,-73.8052,B02682,11,13,6,2014,23,9
41.0327,-73.7645,B02682,12,13,6,2014,43,9
41.0555,-73.7171,B02682,22,13,6,2014,27,9
41.0555,-73.7171,B02682,22,13,6,2014,27,9
40.9423,-73.722,B02682,22,13,6,2014,41,9
40.9428,-73.8316,B02682,6,14,6,2014,3,9
40.958,-73.8215,B02682,9,14,6,2014,35,9
40.9564,-73.7593,B02682,9,14,6,2014,49,9
40.9178,-73.8131,B02682,9,14,6,2014,57,9
40.9969,-73.8732,B02682,12,14,6,2014,47,9
41.0138,-73.85,B02682,13,14,6,2014,40,9
41.0084,-73.7689,B02682,14,14,6,2014,4,9
40.914,-73.8104,B02682,17,14,6,2014,41,9
40.8303,-73.6883,B02682,18,14,6,2014,44,9
41.0095,-73.8011,B02682,19,14,6,2014,53,9
40.9757,-73.77,B02682,20,14,6,2014,11,9
40.9464,-73.7541,B02682,21,14,6,2014,20,9
40.9776,-73.7111,B02682,21,14,6,2014,53,9
41.0105,-73.7916,B02682,23,14,6,2014,19,9
40.8924,-73.8112,B02682,9,15,6,2014,31,9
41.0445,-73.6884,B02682,9,15,6,2014,39,9
40.981,-73.8579,B02682,14,15,6,2014,38,9
40.9731,-73.6612,B02682,14,15,6,2014,45,9
40.8981,-73.633,B02682,15,15,6,2014,28,9
41.0434,-73.7115,B02682,15,15,6,2014,57,9
40.9118,-73.8314,B02682,16,15,6,2014,9,9
41.0169,-73.7182,B02682,16,15,6,2014,41,9
40.9707,-73.6608,B02682,17,15,6,2014,14,9
41.0383,-73.7259,B02682,18,15,6,2014,10,9
40.9167,-73.8136,B02682,18,15,6,2014,54,9
40.9167,-73.8136,B02682,18,15,6,2014,54,9
40.9478,-73.7327,B02682,19,15,6,2014,38,9
40.9478,-73.7327,B02682,19,15,6,2014,38,9
41.0355,-73.7687,B02682,5,16,6,2014,36,9
40.8879,-73.8059,B02682,7,16,6,2014,5,9
40.9836,-73.8099,B02682,7,16,6,2014,55,9
41.057,-73.8122,B02682,9,16,6,2014,0,9
41.0155,-73.7273,B02682,9,16,6,2014,39,9
40.9327,-73.7868,B02682,9,16,6,2014,57,9
41.0416,-73.9145,B02682,13,16,6,2014,23,9
41.0682,-73.7035,B02682,16,16,6,2014,31,9
41.0566,-73.7151,B02682,17,16,6,2014,17,9
40.9311,-73.8354,B02682,21,16,6,2014,13,9
40.9907,-73.661,B02682,23,16,6,2014,6,9
41.0156,-73.703,B02682,5,17,6,2014,10,9
40.9935,-73.7613,B02682,10,17,6,2014,49,9
41.0266,-73.7153,B02682,11,17,6,2014,10,9
41.0364,-73.8035,B02682,15,17,6,2014,13,9
40.9977,-73.8573,B02682,17,17,6,2014,23,9
40.9981,-73.699,B02682,20,17,6,2014,41,9
40.9825,-73.8249,B02682,22,17,6,2014,39,9
40.9512,-73.8452,B02682,15,18,6,2014,5,9
41.0907,-73.8128,B02682,16,18,6,2014,15,9
41.0156,-73.7274,B02682,16,18,6,2014,31,9
41.026,-73.7602,B02682,17,18,6,2014,18,9
40.9211,-73.7542,B02682,20,18,6,2014,44,9
40.9693,-73.7105,B02682,21,18,6,2014,10,9
40.9486,-73.8466,B02682,22,18,6,2014,30,9
41.0163,-73.7232,B02682,6,19,6,2014,29,9
41.0246,-73.779,B02682,9,19,6,2014,0,9
41.079,-73.8245,B02682,9,19,6,2014,8,9
41.0169,-73.7182,B02682,13,19,6,2014,2,9
41.0784,-73.8237,B02682,15,19,6,2014,5,9
41.0678,-73.7029,B02682,16,19,6,2014,34,9
40.9108,-73.7841,B02682,16,19,6,2014,44,9
41.0314,-73.7739,B02682,17,19,6,2014,15,9
40.9855,-73.6827,B02682,18,19,6,2014,35,9
40.8865,-73.7985,B02682,20,19,6,2014,16,9
41.0673,-73.8491,B02682,20,19,6,2014,25,9
40.9865,-73.7681,B02682,21,19,6,2014,13,9
40.9659,-73.7734,B02682,23,19,6,2014,25,9
40.9927,-73.7797,B02682,1,20,6,2014,14,9
40.9807,-73.7003,B02682,4,20,6,2014,17,9
41.021,-73.7068,B02682,11,20,6,2014,37,9
40.9738,-73.8816,B02682,12,20,6,2014,42,9
40.8925,-73.8006,B02682,13,20,6,2014,53,9
40.9719,-73.8812,B02682,14,20,6,2014,16,9
40.9213,-73.7545,B02682,15,20,6,2014,1,9
40.9938,-73.6878,B02682,16,20,6,2014,52,9
41.0325,-73.767,B02682,17,20,6,2014,7,9
40.8452,-73.6919,B02682,17,20,6,2014,40,9
41.0193,-73.7237,B02682,17,20,6,2014,47,9
40.998,-73.6991,B02682,18,20,6,2014,39,9
41.0291,-73.7585,B02682,18,20,6,2014,53,9
40.9776,-73.7595,B02682,19,20,6,2014,47,9
41.0226,-73.7593,B02682,19,20,6,2014,51,9
41.0122,-73.7962,B02682,19,20,6,2014,53,9
40.9432,-73.794,B02682,20,20,6,2014,52,9
40.9432,-73.794,B02682,20,20,6,2014,52,9
40.995,-73.8209,B02682,20,20,6,2014,58,9
40.9854,-73.6838,B02682,23,20,6,2014,50,9
41.0372,-73.7562,B02682,0,21,6,2014,18,9
40.9886,-73.8075,B02682,0,21,6,2014,56,9
40.9102,-73.825,B02682,6,21,6,2014,18,9
40.9351,-73.8413,B02682,10,21,6,2014,41,9
41.0188,-73.7626,B02682,10,21,6,2014,50,9
40.9864,-73.6791,B02682,12,21,6,2014,1,9
41.0491,-73.855,B02682,12,21,6,2014,58,9
41.0331,-73.7444,B02682,15,21,6,2014,13,9
40.9685,-73.7041,B02682,17,21,6,2014,13,9
40.8853,-73.7894,B02682,17,21,6,2014,46,9
41.2196,-73.724,B02682,17,21,6,2014,55,9
40.9769,-73.6988,B02682,23,21,6,2014,11,9
41.0283,-73.7648,B02682,23,21,6,2014,46,9
40.8875,-73.7799,B02682,23,21,6,2014,56,9
41.03,-73.8749,B02682,0,22,6,2014,0,9
41.0045,-73.8126,B02682,0,22,6,2014,30,9
40.9986,-73.8024,B02682,1,22,6,2014,28,9
41.129,-73.8563,B02682,10,22,6,2014,24,9
40.9344,-73.7831,B02682,10,22,6,2014,44,9
40.8889,-73.7956,B02682,11,22,6,2014,29,9
41.045,-73.9177,B02682,13,22,6,2014,49,9
40.9573,-73.7539,B02682,15,22,6,2014,23,9
41.0812,-73.8575,B02682,15,22,6,2014,59,9
41.0686,-73.7038,B02682,16,22,6,2014,0,9
41.1538,-73.7692,B02682,16,22,6,2014,45,9
40.885,-73.7904,B02682,17,22,6,2014,0,9
41.0303,-73.7017,B02682,18,22,6,2014,43,9
41.0291,-73.7655,B02682,19,22,6,2014,9,9
41.0689,-73.704,B02682,21,22,6,2014,6,9
40.9579,-73.8638,B02682,21,22,6,2014,15,9
40.9166,-73.8311,B02682,0,23,6,2014,17,9
41.0466,-73.9441,B02682,7,23,6,2014,49,9
41.0466,-73.9441,B02682,7,23,6,2014,49,9
41.0088,-73.6957,B02682,9,23,6,2014,31,9
40.9733,-73.8819,B02682,9,23,6,2014,48,9
41.0293,-73.7606,B02682,10,23,6,2014,48,9
41.0325,-73.7673,B02682,15,23,6,2014,12,9
41.0309,-73.6861,B02682,15,23,6,2014,28,9
41.0155,-73.7266,B02682,16,23,6,2014,8,9
41.0304,-73.767,B02682,19,23,6,2014,9,9
40.8353,-73.6939,B02682,21,23,6,2014,25,9
41.0327,-73.7679,B02682,22,23,6,2014,30,9
41.0097,-73.6877,B02682,22,23,6,2014,36,9
40.9793,-73.7819,B02682,2,24,6,2014,4,9
41.2259,-73.676,B02682,15,24,6,2014,38,9
41.0095,-73.6956,B02682,16,24,6,2014,36,9
41.0334,-73.7704,B02682,17,24,6,2014,21,9
40.9304,-73.8216,B02682,19,24,6,2014,25,9
40.9615,-73.7685,B02682,21,24,6,2014,7,9
40.9995,-73.7806,B02682,22,24,6,2014,28,9
40.9266,-73.839,B02682,23,24,6,2014,21,9
40.9346,-73.8373,B02682,4,25,6,2014,37,9
41.075,-73.8568,B02682,9,25,6,2014,51,9
40.9834,-73.8838,B02682,10,25,6,2014,52,9
41.0315,-73.774,B02682,11,25,6,2014,38,9
40.9642,-73.8565,B02682,14,25,6,2014,6,9
40.9855,-73.7823,B02682,15,25,6,2014,2,9
41.0004,-73.7344,B02682,15,25,6,2014,7,9
40.9706,-73.8727,B02682,15,25,6,2014,52,9
40.9538,-73.7367,B02682,18,25,6,2014,34,9
41.0297,-73.7608,B02682,19,25,6,2014,42,9
40.9575,-73.7534,B02682,19,25,6,2014,51,9
41.0288,-73.7651,B02682,22,25,6,2014,35,9
41.0762,-73.8644,B02682,8,26,6,2014,5,9
40.9891,-73.6719,B02682,8,26,6,2014,7,9
40.9891,-73.6719,B02682,8,26,6,2014,7,9
40.9785,-73.8086,B02682,10,26,6,2014,38,9
40.9021,-73.8075,B02682,14,26,6,2014,56,9
41.1374,-73.7164,B02682,15,26,6,2014,36,9
41.1374,-73.7164,B02682,15,26,6,2014,36,9
41.025,-73.7699,B02682,16,26,6,2014,17,9
40.9328,-73.8171,B02682,16,26,6,2014,39,9
41.0199,-73.6832,B02682,19,26,6,2014,5,9
41.0685,-73.7037,B02682,22,26,6,2014,7,9
40.9409,-73.7571,B02682,22,26,6,2014,10,9
41.0288,-73.765,B02682,22,26,6,2014,12,9
41.0219,-73.7044,B02682,0,27,6,2014,16,9
40.9716,-73.7504,B02682,7,27,6,2014,41,9
41.0156,-73.7199,B02682,11,27,6,2014,57,9
41.0474,-73.7925,B02682,15,27,6,2014,25,9
41.0679,-73.7028,B02682,16,27,6,2014,16,9
41.0686,-73.7038,B02682,16,27,6,2014,34,9
41.0325,-73.7668,B02682,16,27,6,2014,37,9
41.0329,-73.7744,B02682,16,27,6,2014,41,9
41.0329,-73.7748,B02682,16,27,6,2014,52,9
41.0322,-73.7691,B02682,17,27,6,2014,7,9
40.9814,-73.7014,B02682,18,27,6,2014,33,9
40.9814,-73.7014,B02682,18,27,6,2014,33,9
40.9234,-73.8414,B02682,22,27,6,2014,8,9
40.905,-73.8055,B02682,22,27,6,2014,43,9
40.9942,-73.7836,B02682,22,27,6,2014,50,9
40.8926,-73.7858,B02682,23,27,6,2014,15,9
40.9223,-73.8259,B02682,9,28,6,2014,11,9
40.9119,-73.7828,B02682,11,28,6,2014,44,9
40.9895,-73.808,B02682,14,28,6,2014,4,9
41.0976,-73.9173,B02682,14,28,6,2014,26,9
40.95,-73.7618,B02682,15,28,6,2014,3,9
40.885,-73.7892,B02682,15,28,6,2014,21,9
41.2242,-73.649,B02682,16,28,6,2014,37,9
41.033,-73.7749,B02682,17,28,6,2014,9,9
41.0084,-73.7991,B02682,17,28,6,2014,22,9
41.0333,-73.7683,B02682,18,28,6,2014,30,9
40.9599,-73.8582,B02682,19,28,6,2014,21,9
40.9459,-73.6926,B02682,19,28,6,2014,39,9
41.0522,-73.8023,B02682,22,28,6,2014,51,9
40.9851,-73.7993,B02682,23,28,6,2014,2,9
40.9359,-73.8169,B02682,23,28,6,2014,11,9
41.0299,-73.7608,B02682,1,29,6,2014,7,9
40.9762,-73.6594,B02682,1,29,6,2014,35,9
40.9408,-73.8266,B02682,1,29,6,2014,39,9
41.0602,-73.8342,B02682,5,29,6,2014,1,9
40.96,-73.8777,B02682,9,29,6,2014,55,9
40.9591,-73.7739,B02682,10,29,6,2014,33,9
41.0097,-73.6876,B02682,10,29,6,2014,53,9
41.0326,-73.7604,B02682,11,29,6,2014,20,9
40.9389,-73.7457,B02682,11,29,6,2014,24,9
40.902,-73.7763,B02682,11,29,6,2014,25,9
40.9658,-73.8274,B02682,12,29,6,2014,47,9
40.9973,-73.8712,B02682,13,29,6,2014,34,9
41.0684,-73.7036,B02682,13,29,6,2014,37,9
41.034,-73.7245,B02682,16,29,6,2014,30,9
40.9398,-73.8391,B02682,16,29,6,2014,54,9
41.0685,-73.7037,B02682,17,29,6,2014,54,9
41.0585,-73.8568,B02682,5,30,6,2014,26,9
40.9322,-73.8244,B02682,8,30,6,2014,9,9
41.012,-73.6955,B02682,9,30,6,2014,50,9
40.9348,-73.8259,B02682,11,30,6,2014,24,9
40.9706,-73.8236,B02682,12,30,6,2014,18,9
41.0325,-73.7694,B02682,17,30,6,2014,27,9
41.0686,-73.7038,B02682,17,30,6,2014,32,9
40.9587,-73.8208,B02682,21,30,6,2014,11,9
41.0448,-73.6889,B02764,11,1,6,2014,27,9
40.9663,-73.7642,B02764,17,3,6,2014,6,9
40.9688,-73.8777,B02764,13,5,6,2014,58,9
40.8893,-73.789,B02764,18,6,6,2014,11,9
40.9234,-73.7488,B02764,17,7,6,2014,31,9
40.9137,-73.7777,B02764,1,8,6,2014,4,9
40.9777,-73.7624,B02764,16,9,6,2014,48,9
40.9444,-73.7527,B02764,15,14,6,2014,16,9
40.9105,-73.7763,B02764,13,15,6,2014,5,9
40.946,-73.8356,B02764,15,16,6,2014,15,9
40.9894,-73.8087,B02764,21,18,6,2014,13,9
40.9357,-73.8198,B02764,18,21,6,2014,44,9
40.917,-73.7809,B02764,2,22,6,2014,7,9
40.9254,-73.8446,B02764,13,22,6,2014,30,9
40.9443,-73.7527,B02764,7,26,6,2014,50,9
40.9519,-73.7362,B02764,17,26,6,2014,35,9
40.9133,-73.7795,B02512,13,1,7,2014,43,9
40.9429,-73.7944,B02512,13,1,7,2014,47,9
41.0156,-73.7276,B02512,15,1,7,2014,41,9
40.9451,-73.8438,B02512,16,1,7,2014,28,9
40.9708,-73.8772,B02512,8,2,7,2014,32,9
41.0169,-73.7182,B02512,6,3,7,2014,10,9
41.0631,-73.9229,B02512,9,3,7,2014,38,9
40.9648,-73.8566,B02512,13,3,7,2014,34,9
41.0687,-73.7039,B02512,23,3,7,2014,10,9
41.0678,-73.703,B02512,23,3,7,2014,38,9
41.0107,-73.8306,B02512,15,4,7,2014,16,9
41.033,-73.7681,B02512,16,4,7,2014,51,9
41.0508,-73.8578,B02512,18,4,7,2014,4,9
41.0298,-73.7606,B02512,18,4,7,2014,34,9
41.1353,-73.8642,B02512,22,4,7,2014,25,9
41.0691,-73.7041,B02512,7,5,7,2014,17,9
40.94,-73.8294,B02512,8,5,7,2014,6,9
41.0141,-73.9235,B02512,11,5,7,2014,36,9
40.9857,-73.6827,B02512,13,5,7,2014,3,9
40.9425,-73.8327,B02512,13,5,7,2014,31,9
40.9607,-73.7982,B02512,17,5,7,2014,4,9
41.0278,-73.8642,B02512,21,5,7,2014,52,9
41.0097,-73.6876,B02512,7,6,7,2014,35,9
41.0719,-73.8624,B02512,9,6,7,2014,31,9
40.9844,-73.7309,B02512,16,6,7,2014,48,9
40.9129,-73.8174,B02512,17,6,7,2014,50,9
40.9941,-73.7743,B02512,4,7,7,2014,36,9
40.9733,-73.7694,B02512,8,7,7,2014,1,9
40.9852,-73.684,B02512,20,7,7,2014,28,9
41.0588,-73.828,B02512,3,8,7,2014,52,9
40.9716,-73.7504,B02512,7,8,7,2014,29,9
40.9724,-73.8808,B02512,13,8,7,2014,14,9
40.9867,-73.7446,B02512,15,8,7,2014,21,9
41.0448,-73.6891,B02512,16,8,7,2014,15,9
41.0233,-73.7131,B02512,18,8,7,2014,3,9
41.0446,-73.689,B02512,18,8,7,2014,30,9
40.9432,-73.7942,B02512,19,8,7,2014,5,9
40.9529,-73.7088,B02512,5,9,7,2014,8,9
40.8898,-73.7848,B02512,5,9,7,2014,43,9
40.9738,-73.8799,B02512,14,9,7,2014,59,9
41.0169,-73.718,B02512,17,9,7,2014,34,9
41.0388,-73.7375,B02512,18,9,7,2014,56,9
41.0148,-73.8654,B02512,19,9,7,2014,4,9
40.9322,-73.8217,B02512,20,9,7,2014,3,9
40.9322,-73.8217,B02512,20,9,7,2014,3,9
41.0013,-73.6655,B02512,20,9,7,2014,45,9
41.001,-73.6652,B02512,22,9,7,2014,15,9
41.0157,-73.7031,B02512,4,10,7,2014,59,9
40.9892,-73.672,B02512,6,10,7,2014,20,9
41.0328,-73.7584,B02512,9,10,7,2014,23,9
40.9411,-73.8134,B02512,10,10,7,2014,7,9
40.9416,-73.8367,B02512,11,10,7,2014,37,9
40.9846,-73.6837,B02512,16,10,7,2014,9,9
40.9492,-73.8151,B02512,17,10,7,2014,9,9
40.9573,-73.754,B02512,18,10,7,2014,30,9
40.9444,-73.6951,B02512,21,10,7,2014,25,9
40.9296,-73.8134,B02512,6,11,7,2014,13,9
40.9018,-73.8017,B02512,8,11,7,2014,16,9
41.0513,-73.8026,B02512,15,11,7,2014,23,9
40.9609,-73.8274,B02512,15,11,7,2014,26,9
40.9506,-73.8304,B02512,15,11,7,2014,51,9
41.0288,-73.765,B02512,20,11,7,2014,48,9
41.0597,-73.832,B02512,21,11,7,2014,15,9
41.091,-73.9186,B02512,21,11,7,2014,50,9
40.8854,-73.7897,B02512,14,12,7,2014,56,9
40.9419,-73.8305,B02512,15,12,7,2014,46,9
41.0016,-73.7786,B02512,17,12,7,2014,9,9
40.9403,-73.8333,B02512,17,12,7,2014,22,9
41.0047,-73.7092,B02512,19,12,7,2014,17,9
41.0723,-73.8534,B02512,23,12,7,2014,38,9
40.9961,-73.6937,B02512,5,13,7,2014,45,9
40.9823,-73.8291,B02512,13,13,7,2014,48,9
40.9236,-73.7628,B02512,14,13,7,2014,9,9
41.0687,-73.7038,B02512,14,13,7,2014,44,9
41.0302,-73.7818,B02512,15,13,7,2014,40,9
40.9922,-73.8062,B02512,18,13,7,2014,24,9
40.9538,-73.7367,B02512,20,13,7,2014,32,9
41.0718,-73.8531,B02512,21,13,7,2014,42,9
40.9993,-73.7418,B02512,21,13,7,2014,57,9
41.0689,-73.704,B02512,2,14,7,2014,32,9
41.0047,-73.7088,B02512,2,14,7,2014,58,9
40.9095,-73.7834,B02512,4,14,7,2014,45,9
40.9682,-73.824,B02512,9,14,7,2014,41,9
40.9694,-73.7096,B02512,11,14,7,2014,31,9
41.078,-73.8265,B02512,12,14,7,2014,21,9
41.0681,-73.7019,B02512,16,14,7,2014,37,9
40.9889,-73.807,B02512,19,14,7,2014,39,9
41.0074,-73.7689,B02512,6,15,7,2014,40,9
40.9935,-73.8243,B02512,8,15,7,2014,4,9
41.0767,-73.7101,B02512,14,15,7,2014,28,9
40.911,-73.7844,B02512,23,15,7,2014,25,9
40.9573,-73.7539,B02512,13,16,7,2014,1,9
41.0701,-73.8074,B02512,13,16,7,2014,53,9
40.9711,-73.8797,B02512,15,16,7,2014,22,9
40.9408,-73.814,B02512,16,16,7,2014,21,9
41.0015,-73.6615,B02512,22,16,7,2014,33,9
40.955,-73.8176,B02512,4,17,7,2014,6,9
40.9733,-73.7819,B02512,6,17,7,2014,1,9
41.0574,-73.8306,B02512,9,17,7,2014,35,9
41.0155,-73.8021,B02512,14,17,7,2014,29,9
41.0914,-73.7241,B02512,15,17,7,2014,43,9
40.8863,-73.7901,B02512,17,17,7,2014,48,9
40.9938,-73.7203,B02512,19,17,7,2014,14,9
41.0283,-73.7709,B02512,9,18,7,2014,54,9
41.0691,-73.7042,B02512,14,18,7,2014,24,9
41.0142,-73.9235,B02512,14,18,7,2014,42,9
41.0257,-73.7186,B02512,14,18,7,2014,53,9
41.023,-73.7131,B02512,15,18,7,2014,40,9
41.1035,-73.8294,B02512,20,18,7,2014,39,9
40.9938,-73.7202,B02512,12,19,7,2014,54,9
40.9986,-73.6996,B02512,16,19,7,2014,34,9
40.9082,-73.7727,B02512,17,19,7,2014,42,9
40.9568,-73.7354,B02512,19,19,7,2014,34,9
40.9408,-73.8205,B02512,21,19,7,2014,51,9
40.9288,-73.7562,B02512,1,20,7,2014,52,9
40.9486,-73.8642,B02512,8,20,7,2014,5,9
41.0857,-73.8045,B02512,14,20,7,2014,1,9
41.039,-73.7611,B02512,14,20,7,2014,52,9
41.0293,-73.7641,B02512,15,20,7,2014,24,9
40.9831,-73.7698,B02512,19,20,7,2014,14,9
40.9439,-73.8352,B02512,3,21,7,2014,42,9
41.1269,-73.8603,B02512,13,21,7,2014,54,9
40.9613,-73.7376,B02512,18,21,7,2014,0,9
40.9574,-73.7539,B02512,18,21,7,2014,37,9
40.9994,-73.6987,B02512,19,21,7,2014,25,9
40.942,-73.8199,B02512,4,22,7,2014,55,9
40.9736,-73.8807,B02512,10,22,7,2014,27,9
41.002,-73.6604,B02512,21,22,7,2014,21,9
40.9873,-73.8179,B02512,5,23,7,2014,3,9
41.0612,-73.8372,B02512,6,23,7,2014,30,9
40.9729,-73.8804,B02512,16,23,7,2014,37,9
41.0597,-73.8329,B02512,18,23,7,2014,2,9
41.0684,-73.7037,B02512,18,23,7,2014,10,9
41.0297,-73.7607,B02512,20,23,7,2014,12,9
40.9514,-73.6875,B02512,21,23,7,2014,35,9
40.9888,-73.8087,B02512,21,23,7,2014,42,9
40.9632,-73.858,B02512,5,24,7,2014,20,9
40.9173,-73.7697,B02512,11,24,7,2014,33,9
41.1222,-73.7163,B02512,17,24,7,2014,13,9
41.0187,-73.9216,B02512,22,24,7,2014,49,9
40.9814,-73.8726,B02512,4,25,7,2014,28,9
40.8305,-73.6881,B02512,9,25,7,2014,18,9
40.9413,-73.8347,B02512,19,25,7,2014,19,9
41.0796,-73.8645,B02512,21,25,7,2014,27,9
41.0284,-73.765,B02512,21,25,7,2014,52,9
41.22,-73.7238,B02512,16,26,7,2014,16,9
40.9413,-73.6958,B02512,22,26,7,2014,53,9
40.9954,-73.6897,B02512,23,26,7,2014,8,9
41.0025,-73.6618,B02512,0,27,7,2014,52,9
40.969,-73.7121,B02512,2,27,7,2014,17,9
40.9289,-73.7512,B02512,10,27,7,2014,41,9
41.0095,-73.6876,B02512,11,27,7,2014,56,9
40.9354,-73.8144,B02512,14,27,7,2014,26,9
41.042,-73.9156,B02512,18,27,7,2014,4,9
41.0304,-73.7131,B02512,20,27,7,2014,49,9
41.1367,-73.7777,B02512,21,27,7,2014,32,9
41.069,-73.704,B02512,21,27,7,2014,45,9
40.9114,-73.8096,B02512,12,28,7,2014,32,9
40.9684,-73.8375,B02512,14,29,7,2014,28,9
40.9616,-73.864,B02512,16,29,7,2014,40,9
40.9512,-73.7486,B02512,0,30,7,2014,3,9
41.0191,-73.9199,B02512,4,30,7,2014,52,9
40.93,-73.8134,B02512,6,30,7,2014,10,9
41.0329,-73.7678,B02512,7,30,7,2014,14,9
41.0915,-73.9215,B02512,8,30,7,2014,12,9
41.0327,-73.7677,B02512,13,30,7,2014,9,9
